run,bn,heuristic,time,,Column Labels,,,,,
585,hepar2,MF,3.40E-05,,,,,,,
585,hepar2,WMF,2.40E-05,,,,,,,
585,hepar2,PE,4.00E-05,,,,,,,
586,hepar2,MN,0.002463,,,,,,,
586,hepar2,MW,6.00E-05,,,,,,,
586,hepar2,MF,2.60E-05,,,,,,,
586,hepar2,WMF,3.90E-05,,,,,,,
586,hepar2,PE,5.10E-05,,,,,,,
587,hepar2,MN,0.002373,,,,,,,
587,hepar2,MW,2.50E-05,,,,,,,
587,hepar2,MF,6.80E-05,,,,,,,
587,hepar2,WMF,3.70E-05,,,,,,,
587,hepar2,PE,4.30E-05,,,,,,,
588,hepar2,MN,0.002321,,,,,,,
588,hepar2,MW,3.30E-05,,,,,,,
588,hepar2,MF,2.70E-05,,,,,,,
588,hepar2,WMF,2.80E-05,,,,,,,
588,hepar2,PE,3.80E-05,,,,,,,
589,hepar2,MN,0.002361,,,,,,,
589,hepar2,MW,2.40E-05,,,,,,,
589,hepar2,MF,2.20E-05,,,,,,,
589,hepar2,WMF,2.10E-05,,,,,,,
589,hepar2,PE,4.00E-05,,,,,,,
590,hepar2,MN,0.003224,,,,,,,
590,hepar2,MW,2.70E-05,,,,,,,
590,hepar2,MF,2.70E-05,,,,,,,
590,hepar2,WMF,2.60E-05,,,,,,,
590,hepar2,PE,4.60E-05,,,,,,,
591,hepar2,MN,0.002195,,,,,,,
591,hepar2,MW,6.10E-05,,,,,,,
591,hepar2,MF,4.80E-05,,,,,,,
591,hepar2,WMF,6.20E-05,,,,,,,
591,hepar2,PE,3.90E-05,,,,,,,
592,hepar2,MN,0.002736,,,,,,,
592,hepar2,MW,3.80E-05,,,,,,,
592,hepar2,MF,5.30E-05,,,,,,,
592,hepar2,WMF,4.10E-05,,,,,,,
592,hepar2,PE,4.20E-05,,,,,,,
593,hepar2,MN,0.002372,,,,,,,
593,hepar2,MW,2.30E-05,,,,,,,
593,hepar2,MF,2.10E-05,,,,,,,
593,hepar2,WMF,2.40E-05,,,,,,,
593,hepar2,PE,3.80E-05,,,,,,,
594,hepar2,MN,0.002313,,,,,,,
594,hepar2,MW,2.40E-05,,,,,,,
594,hepar2,MF,2.80E-05,,,,,,,
594,hepar2,WMF,2.90E-05,,,,,,,
594,hepar2,PE,4.00E-05,,,,,,,
595,hepar2,MN,0.002299,,,,,,,
595,hepar2,MW,2.40E-05,,,,,,,
595,hepar2,MF,2.00E-05,,,,,,,
595,hepar2,WMF,3.40E-05,,,,,,,
595,hepar2,PE,3.90E-05,,,,,,,
596,hepar2,MN,0.002458,,,,,,,
596,hepar2,MW,3.40E-05,,,,,,,
596,hepar2,MF,2.00E-05,,,,,,,
596,hepar2,WMF,2.50E-05,,,,,,,
596,hepar2,PE,4.70E-05,,,,,,,
597,hepar2,MN,0.002355,,,,,,,
597,hepar2,MW,2.40E-05,,,,,,,
597,hepar2,MF,2.60E-05,,,,,,,
597,hepar2,WMF,3.00E-05,,,,,,,
597,hepar2,PE,3.70E-05,,,,,,,
598,hepar2,MN,0.002264,,,,,,,
598,hepar2,MW,2.50E-05,,,,,,,
598,hepar2,MF,1.90E-05,,,,,,,
598,hepar2,WMF,2.10E-05,,,,,,,
598,hepar2,PE,4.20E-05,,,,,,,
599,hepar2,MN,0.002305,,,,,,,
599,hepar2,MW,3.50E-05,,,,,,,
599,hepar2,MF,4.20E-05,,,,,,,
599,hepar2,WMF,2.70E-05,,,,,,,
599,hepar2,PE,3.90E-05,,,,,,,
600,hepar2,MN,0.002719,,,,,,,
600,hepar2,MW,3.20E-05,,,,,,,
600,hepar2,MF,3.00E-05,,,,,,,
600,hepar2,WMF,3.90E-05,,,,,,,
600,hepar2,PE,4.20E-05,,,,,,,
601,hepar2,MN,0.002247,,,,,,,
601,hepar2,MW,2.20E-05,,,,,,,
601,hepar2,MF,5.20E-05,,,,,,,
601,hepar2,WMF,3.20E-05,,,,,,,
601,hepar2,PE,3.70E-05,,,,,,,
602,hepar2,MN,0.002532,,,,,,,
602,hepar2,MW,5.20E-05,,,,,,,
602,hepar2,MF,2.20E-05,,,,,,,
602,hepar2,WMF,2.30E-05,,,,,,,
602,hepar2,PE,3.80E-05,,,,,,,
603,hepar2,MN,0.002318,,,,,,,
603,hepar2,MW,2.20E-05,,,,,,,
603,hepar2,MF,2.20E-05,,,,,,,
603,hepar2,WMF,3.20E-05,,,,,,,
603,hepar2,PE,3.80E-05,,,,,,,
604,hepar2,MN,0.002379,,,,,,,
604,hepar2,MW,2.50E-05,,,,,,,
604,hepar2,MF,3.00E-05,,,,,,,
604,hepar2,WMF,2.10E-05,,,,,,,
604,hepar2,PE,4.00E-05,,,,,,,
605,hepar2,MN,0.002372,,,,,,,
605,hepar2,MW,4.90E-05,,,,,,,
605,hepar2,MF,2.10E-05,,,,,,,
605,hepar2,WMF,3.30E-05,,,,,,,
605,hepar2,PE,6.10E-05,,,,,,,
606,hepar2,MN,0.002557,,,,,,,
606,hepar2,MW,5.90E-05,,,,,,,
606,hepar2,MF,3.90E-05,,,,,,,
606,hepar2,WMF,2.60E-05,,,,,,,
606,hepar2,PE,4.70E-05,,,,,,,
607,hepar2,MN,0.002295,,,,,,,
607,hepar2,MW,2.10E-05,,,,,,,
607,hepar2,MF,2.00E-05,,,,,,,
607,hepar2,WMF,4.40E-05,,,,,,,
607,hepar2,PE,4.30E-05,,,,,,,
608,hepar2,MN,0.002441,,,,,,,
608,hepar2,MW,3.10E-05,,,,,,,
608,hepar2,MF,2.10E-05,,,,,,,
608,hepar2,WMF,2.30E-05,,,,,,,
608,hepar2,PE,4.60E-05,,,,,,,
609,hepar2,MN,0.002315,,,,,,,
609,hepar2,MW,2.90E-05,,,,,,,
609,hepar2,MF,2.30E-05,,,,,,,
609,hepar2,WMF,2.10E-05,,,,,,,
609,hepar2,PE,4.40E-05,,,,,,,
610,hepar2,MN,0.00236,,,,,,,
610,hepar2,MW,3.40E-05,,,,,,,
610,hepar2,MF,3.20E-05,,,,,,,
610,hepar2,WMF,2.20E-05,,,,,,,
610,hepar2,PE,5.10E-05,,,,,,,
611,hepar2,MN,0.002316,,,,,,,
611,hepar2,MW,3.00E-05,,,,,,,
611,hepar2,MF,2.20E-05,,,,,,,
611,hepar2,WMF,3.30E-05,,,,,,,
611,hepar2,PE,4.80E-05,,,,,,,
612,hepar2,MN,0.002296,,,,,,,
612,hepar2,MW,2.20E-05,,,,,,,
612,hepar2,MF,3.40E-05,,,,,,,
612,hepar2,WMF,3.20E-05,,,,,,,
612,hepar2,PE,3.70E-05,,,,,,,
613,hepar2,MN,0.003206,,,,,,,
613,hepar2,MW,3.10E-05,,,,,,,
613,hepar2,MF,2.30E-05,,,,,,,
613,hepar2,WMF,3.30E-05,,,,,,,
613,hepar2,PE,4.50E-05,,,,,,,
614,hepar2,MN,0.002458,,,,,,,
614,hepar2,MW,3.40E-05,,,,,,,
614,hepar2,MF,3.00E-05,,,,,,,
614,hepar2,WMF,2.70E-05,,,,,,,
614,hepar2,PE,4.80E-05,,,,,,,
615,hepar2,MN,0.00231,,,,,,,
615,hepar2,MW,2.60E-05,,,,,,,
615,hepar2,MF,3.00E-05,,,,,,,
615,hepar2,WMF,3.00E-05,,,,,,,
615,hepar2,PE,4.00E-05,,,,,,,
616,hepar2,MN,0.002338,,,,,,,
616,hepar2,MW,2.40E-05,,,,,,,
616,hepar2,MF,2.20E-05,,,,,,,
616,hepar2,WMF,3.30E-05,,,,,,,
616,hepar2,PE,4.70E-05,,,,,,,
617,hepar2,MN,0.002326,,,,,,,
617,hepar2,MW,3.00E-05,,,,,,,
617,hepar2,MF,3.10E-05,,,,,,,
617,hepar2,WMF,3.10E-05,,,,,,,
617,hepar2,PE,4.80E-05,,,,,,,
618,hepar2,MN,0.002336,,,,,,,
618,hepar2,MW,2.20E-05,,,,,,,
618,hepar2,MF,2.10E-05,,,,,,,
618,hepar2,WMF,2.10E-05,,,,,,,
618,hepar2,PE,4.90E-05,,,,,,,
619,hepar2,MN,0.002332,,,,,,,
619,hepar2,MW,2.20E-05,,,,,,,
619,hepar2,MF,2.00E-05,,,,,,,
619,hepar2,WMF,3.00E-05,,,,,,,
619,hepar2,PE,3.80E-05,,,,,,,
620,hepar2,MN,0.002371,,,,,,,
620,hepar2,MW,3.40E-05,,,,,,,
620,hepar2,MF,2.80E-05,,,,,,,
620,hepar2,WMF,2.70E-05,,,,,,,
620,hepar2,PE,4.00E-05,,,,,,,
621,hepar2,MN,0.002298,,,,,,,
621,hepar2,MW,3.20E-05,,,,,,,
621,hepar2,MF,2.10E-05,,,,,,,
621,hepar2,WMF,2.10E-05,,,,,,,
621,hepar2,PE,4.60E-05,,,,,,,
622,hepar2,MN,0.002345,,,,,,,
622,hepar2,MW,2.10E-05,,,,,,,
622,hepar2,MF,2.90E-05,,,,,,,
622,hepar2,WMF,3.10E-05,,,,,,,
622,hepar2,PE,3.80E-05,,,,,,,
623,hepar2,MN,0.002252,,,,,,,
623,hepar2,MW,2.60E-05,,,,,,,
623,hepar2,MF,2.30E-05,,,,,,,
623,hepar2,WMF,2.20E-05,,,,,,,
623,hepar2,PE,3.80E-05,,,,,,,
624,hepar2,MN,0.002258,,,,,,,
624,hepar2,MW,3.20E-05,,,,,,,
624,hepar2,MF,2.60E-05,,,,,,,
624,hepar2,WMF,2.10E-05,,,,,,,
624,hepar2,PE,6.40E-05,,,,,,,
625,hepar2,MN,0.002321,,,,,,,
625,hepar2,MW,3.40E-05,,,,,,,
625,hepar2,MF,2.40E-05,,,,,,,
625,hepar2,WMF,2.30E-05,,,,,,,
625,hepar2,PE,5.00E-05,,,,,,,
626,hepar2,MN,0.002339,,,,,,,
626,hepar2,MW,3.80E-05,,,,,,,
626,hepar2,MF,4.00E-05,,,,,,,
626,hepar2,WMF,2.80E-05,,,,,,,
626,hepar2,PE,3.60E-05,,,,,,,
627,hepar2,MN,0.002299,,,,,,,
627,hepar2,MW,2.90E-05,,,,,,,
627,hepar2,MF,2.10E-05,,,,,,,
627,hepar2,WMF,2.90E-05,,,,,,,
627,hepar2,PE,3.60E-05,,,,,,,
628,hepar2,MN,0.002588,,,,,,,
628,hepar2,MW,3.20E-05,,,,,,,
628,hepar2,MF,2.30E-05,,,,,,,
628,hepar2,WMF,2.50E-05,,,,,,,
628,hepar2,PE,5.90E-05,,,,,,,
629,hepar2,MN,0.002732,,,,,,,
629,hepar2,MW,3.40E-05,,,,,,,
629,hepar2,MF,2.20E-05,,,,,,,
629,hepar2,WMF,2.40E-05,,,,,,,
629,hepar2,PE,5.20E-05,,,,,,,
630,hepar2,MN,0.002365,,,,,,,
630,hepar2,MW,2.10E-05,,,,,,,
630,hepar2,MF,2.20E-05,,,,,,,
630,hepar2,WMF,2.00E-05,,,,,,,
630,hepar2,PE,4.90E-05,,,,,,,
631,hepar2,MN,0.002244,,,,,,,
631,hepar2,MW,2.30E-05,,,,,,,
631,hepar2,MF,2.10E-05,,,,,,,
631,hepar2,WMF,2.80E-05,,,,,,,
631,hepar2,PE,3.80E-05,,,,,,,
632,hepar2,MN,0.002184,,,,,,,
632,hepar2,MW,2.30E-05,,,,,,,
632,hepar2,MF,2.00E-05,,,,,,,
632,hepar2,WMF,2.00E-05,,,,,,,
632,hepar2,PE,4.70E-05,,,,,,,
633,hepar2,MN,0.002306,,,,,,,
633,hepar2,MW,2.50E-05,,,,,,,
633,hepar2,MF,2.20E-05,,,,,,,
633,hepar2,WMF,2.10E-05,,,,,,,
633,hepar2,PE,3.80E-05,,,,,,,
634,hepar2,MN,0.002301,,,,,,,
634,hepar2,MW,2.00E-05,,,,,,,
634,hepar2,MF,5.30E-05,,,,,,,
634,hepar2,WMF,4.90E-05,,,,,,,
634,hepar2,PE,3.80E-05,,,,,,,
635,hepar2,MN,0.002345,,,,,,,
635,hepar2,MW,2.90E-05,,,,,,,
635,hepar2,MF,2.40E-05,,,,,,,
635,hepar2,WMF,2.20E-05,,,,,,,
635,hepar2,PE,5.80E-05,,,,,,,
636,hepar2,MN,0.002227,,,,,,,
636,hepar2,MW,5.20E-05,,,,,,,
636,hepar2,MF,3.50E-05,,,,,,,
636,hepar2,WMF,4.10E-05,,,,,,,
636,hepar2,PE,4.70E-05,,,,,,,
637,hepar2,MN,0.002959,,,,,,,
637,hepar2,MW,3.00E-05,,,,,,,
637,hepar2,MF,2.60E-05,,,,,,,
637,hepar2,WMF,3.90E-05,,,,,,,
637,hepar2,PE,5.10E-05,,,,,,,
638,hepar2,MN,0.002206,,,,,,,
638,hepar2,MW,3.90E-05,,,,,,,
638,hepar2,MF,3.10E-05,,,,,,,
638,hepar2,WMF,3.10E-05,,,,,,,
638,hepar2,PE,3.70E-05,,,,,,,
639,hepar2,MN,0.00236,,,,,,,
639,hepar2,MW,4.10E-05,,,,,,,
639,hepar2,MF,3.90E-05,,,,,,,
639,hepar2,WMF,4.90E-05,,,,,,,
639,hepar2,PE,4.80E-05,,,,,,,
640,hepar2,MN,0.002416,,,,,,,
640,hepar2,MW,6.50E-05,,,,,,,
640,hepar2,MF,2.60E-05,,,,,,,
640,hepar2,WMF,2.70E-05,,,,,,,
640,hepar2,PE,3.80E-05,,,,,,,
641,hepar2,MN,0.002481,,,,,,,
641,hepar2,MW,4.70E-05,,,,,,,
641,hepar2,MF,8.30E-05,,,,,,,
641,hepar2,WMF,3.30E-05,,,,,,,
641,hepar2,PE,4.20E-05,,,,,,,
642,hepar2,MN,0.002556,,,,,,,
642,hepar2,MW,2.40E-05,,,,,,,
642,hepar2,MF,3.00E-05,,,,,,,
642,hepar2,WMF,5.60E-05,,,,,,,
642,hepar2,PE,5.70E-05,,,,,,,
643,hepar2,MN,0.002336,,,,,,,
643,hepar2,MW,3.00E-05,,,,,,,
643,hepar2,MF,4.80E-05,,,,,,,
643,hepar2,WMF,4.70E-05,,,,,,,
643,hepar2,PE,4.40E-05,,,,,,,
644,hepar2,MN,0.002399,,,,,,,
644,hepar2,MW,3.90E-05,,,,,,,
644,hepar2,MF,4.10E-05,,,,,,,
644,hepar2,WMF,4.00E-05,,,,,,,
644,hepar2,PE,5.10E-05,,,,,,,
645,hepar2,MN,0.002317,,,,,,,
645,hepar2,MW,3.30E-05,,,,,,,
645,hepar2,MF,2.40E-05,,,,,,,
645,hepar2,WMF,2.10E-05,,,,,,,
645,hepar2,PE,3.70E-05,,,,,,,
646,hepar2,MN,0.002431,,,,,,,
646,hepar2,MW,2.80E-05,,,,,,,
646,hepar2,MF,3.20E-05,,,,,,,
646,hepar2,WMF,2.50E-05,,,,,,,
646,hepar2,PE,4.40E-05,,,,,,,
647,hepar2,MN,0.002219,,,,,,,
647,hepar2,MW,3.00E-05,,,,,,,
647,hepar2,MF,3.60E-05,,,,,,,
647,hepar2,WMF,4.30E-05,,,,,,,
647,hepar2,PE,3.80E-05,,,,,,,
648,hepar2,MN,0.002435,,,,,,,
648,hepar2,MW,2.10E-05,,,,,,,
648,hepar2,MF,2.90E-05,,,,,,,
648,hepar2,WMF,3.70E-05,,,,,,,
648,hepar2,PE,3.90E-05,,,,,,,
649,hepar2,MN,0.00245,,,,,,,
649,hepar2,MW,4.20E-05,,,,,,,
649,hepar2,MF,4.10E-05,,,,,,,
649,hepar2,WMF,4.20E-05,,,,,,,
649,hepar2,PE,3.80E-05,,,,,,,
650,hepar2,MN,0.002915,,,,,,,
650,hepar2,MW,3.10E-05,,,,,,,
650,hepar2,MF,3.40E-05,,,,,,,
650,hepar2,WMF,2.60E-05,,,,,,,
650,hepar2,PE,4.80E-05,,,,,,,
651,hepar2,MN,0.002531,,,,,,,
651,hepar2,MW,2.80E-05,,,,,,,
651,hepar2,MF,2.20E-05,,,,,,,
651,hepar2,WMF,2.90E-05,,,,,,,
651,hepar2,PE,4.00E-05,,,,,,,
652,hepar2,MN,0.002379,,,,,,,
652,hepar2,MW,3.00E-05,,,,,,,
652,hepar2,MF,3.50E-05,,,,,,,
652,hepar2,WMF,3.90E-05,,,,,,,
652,hepar2,PE,3.90E-05,,,,,,,
653,hepar2,MN,0.00235,,,,,,,
653,hepar2,MW,2.80E-05,,,,,,,
653,hepar2,MF,4.00E-05,,,,,,,
653,hepar2,WMF,2.70E-05,,,,,,,
653,hepar2,PE,4.00E-05,,,,,,,
654,hepar2,MN,0.002317,,,,,,,
654,hepar2,MW,5.70E-05,,,,,,,
654,hepar2,MF,3.90E-05,,,,,,,
654,hepar2,WMF,2.50E-05,,,,,,,
654,hepar2,PE,4.00E-05,,,,,,,
655,hepar2,MN,0.002304,,,,,,,
655,hepar2,MW,3.70E-05,,,,,,,
655,hepar2,MF,2.60E-05,,,,,,,
655,hepar2,WMF,4.10E-05,,,,,,,
655,hepar2,PE,4.00E-05,,,,,,,
656,hepar2,MN,0.002611,,,,,,,
656,hepar2,MW,3.20E-05,,,,,,,
656,hepar2,MF,2.40E-05,,,,,,,
656,hepar2,WMF,3.00E-05,,,,,,,
656,hepar2,PE,4.60E-05,,,,,,,
657,hepar2,MN,0.002949,,,,,,,
657,hepar2,MW,2.70E-05,,,,,,,
657,hepar2,MF,2.50E-05,,,,,,,
657,hepar2,WMF,3.30E-05,,,,,,,
657,hepar2,PE,4.60E-05,,,,,,,
658,hepar2,MN,0.002314,,,,,,,
658,hepar2,MW,3.10E-05,,,,,,,
658,hepar2,MF,2.40E-05,,,,,,,
658,hepar2,WMF,2.30E-05,,,,,,,
658,hepar2,PE,4.10E-05,,,,,,,
659,hepar2,MN,0.003268,,,,,,,
659,hepar2,MW,5.10E-05,,,,,,,
659,hepar2,MF,2.50E-05,,,,,,,
659,hepar2,WMF,2.60E-05,,,,,,,
659,hepar2,PE,6.20E-05,,,,,,,
660,hepar2,MN,0.002566,,,,,,,
660,hepar2,MW,3.10E-05,,,,,,,
660,hepar2,MF,2.20E-05,,,,,,,
660,hepar2,WMF,2.20E-05,,,,,,,
660,hepar2,PE,3.90E-05,,,,,,,
661,hepar2,MN,0.002377,,,,,,,
661,hepar2,MW,2.30E-05,,,,,,,
661,hepar2,MF,3.40E-05,,,,,,,
661,hepar2,WMF,3.70E-05,,,,,,,
661,hepar2,PE,3.80E-05,,,,,,,
662,hepar2,MN,0.002469,,,,,,,
662,hepar2,MW,4.00E-05,,,,,,,
662,hepar2,MF,3.00E-05,,,,,,,
662,hepar2,WMF,2.20E-05,,,,,,,
662,hepar2,PE,3.60E-05,,,,,,,
663,hepar2,MN,0.0031,,,,,,,
663,hepar2,MW,2.50E-05,,,,,,,
663,hepar2,MF,2.70E-05,,,,,,,
663,hepar2,WMF,2.20E-05,,,,,,,
663,hepar2,PE,4.00E-05,,,,,,,
664,hepar2,MN,0.002316,,,,,,,
664,hepar2,MW,4.50E-05,,,,,,,
664,hepar2,MF,3.80E-05,,,,,,,
664,hepar2,WMF,5.30E-05,,,,,,,
664,hepar2,PE,4.00E-05,,,,,,,
665,hepar2,MN,0.002364,,,,,,,
665,hepar2,MW,3.80E-05,,,,,,,
665,hepar2,MF,4.10E-05,,,,,,,
665,hepar2,WMF,4.30E-05,,,,,,,
665,hepar2,PE,3.90E-05,,,,,,,
666,hepar2,MN,0.003021,,,,,,,
666,hepar2,MW,2.30E-05,,,,,,,
666,hepar2,MF,2.20E-05,,,,,,,
666,hepar2,WMF,2.80E-05,,,,,,,
666,hepar2,PE,4.10E-05,,,,,,,
667,hepar2,MN,0.002694,,,,,,,
667,hepar2,MW,3.90E-05,,,,,,,
667,hepar2,MF,2.20E-05,,,,,,,
667,hepar2,WMF,2.90E-05,,,,,,,
667,hepar2,PE,6.00E-05,,,,,,,
668,hepar2,MN,0.002327,,,,,,,
668,hepar2,MW,4.60E-05,,,,,,,
668,hepar2,MF,3.20E-05,,,,,,,
668,hepar2,WMF,2.40E-05,,,,,,,
668,hepar2,PE,3.80E-05,,,,,,,
669,hepar2,MN,0.002363,,,,,,,
669,hepar2,MW,2.20E-05,,,,,,,
669,hepar2,MF,2.70E-05,,,,,,,
669,hepar2,WMF,2.10E-05,,,,,,,
669,hepar2,PE,3.90E-05,,,,,,,
670,hepar2,MN,0.002456,,,,,,,
670,hepar2,MW,3.60E-05,,,,,,,
670,hepar2,MF,2.50E-05,,,,,,,
670,hepar2,WMF,3.80E-05,,,,,,,
670,hepar2,PE,3.80E-05,,,,,,,
671,hepar2,MN,0.002591,,,,,,,
671,hepar2,MW,2.80E-05,,,,,,,
671,hepar2,MF,2.40E-05,,,,,,,
671,hepar2,WMF,2.80E-05,,,,,,,
671,hepar2,PE,4.50E-05,,,,,,,
672,hepar2,MN,0.002596,,,,,,,
672,hepar2,MW,3.80E-05,,,,,,,
672,hepar2,MF,2.10E-05,,,,,,,
672,hepar2,WMF,2.40E-05,,,,,,,
672,hepar2,PE,4.60E-05,,,,,,,
673,hepar2,MN,0.002429,,,,,,,
673,hepar2,MW,2.60E-05,,,,,,,
673,hepar2,MF,2.60E-05,,,,,,,
673,hepar2,WMF,2.90E-05,,,,,,,
673,hepar2,PE,4.80E-05,,,,,,,
674,hepar2,MN,0.002364,,,,,,,
674,hepar2,MW,3.40E-05,,,,,,,
674,hepar2,MF,2.20E-05,,,,,,,
674,hepar2,WMF,3.30E-05,,,,,,,
674,hepar2,PE,3.50E-05,,,,,,,
675,hepar2,MN,0.003001,,,,,,,
675,hepar2,MW,3.30E-05,,,,,,,
675,hepar2,MF,2.50E-05,,,,,,,
675,hepar2,WMF,2.80E-05,,,,,,,
675,hepar2,PE,4.20E-05,,,,,,,
676,hepar2,MN,0.004076,,,,,,,
676,hepar2,MW,6.40E-05,,,,,,,
676,hepar2,MF,5.50E-05,,,,,,,
676,hepar2,WMF,5.90E-05,,,,,,,
676,hepar2,PE,3.90E-05,,,,,,,
677,hepar2,MN,0.003149,,,,,,,
677,hepar2,MW,3.30E-05,,,,,,,
677,hepar2,MF,2.50E-05,,,,,,,
677,hepar2,WMF,3.50E-05,,,,,,,
677,hepar2,PE,5.20E-05,,,,,,,
678,hepar2,MN,0.002482,,,,,,,
678,hepar2,MW,3.60E-05,,,,,,,
678,hepar2,MF,3.00E-05,,,,,,,
678,hepar2,WMF,5.90E-05,,,,,,,
678,hepar2,PE,4.40E-05,,,,,,,
679,hepar2,MN,0.002301,,,,,,,
679,hepar2,MW,3.90E-05,,,,,,,
679,hepar2,MF,6.10E-05,,,,,,,
679,hepar2,WMF,2.30E-05,,,,,,,
679,hepar2,PE,3.90E-05,,,,,,,
680,hepar2,MN,0.002316,,,,,,,
680,hepar2,MW,2.10E-05,,,,,,,
680,hepar2,MF,3.40E-05,,,,,,,
680,hepar2,WMF,2.30E-05,,,,,,,
680,hepar2,PE,4.10E-05,,,,,,,
681,hepar2,MN,0.002722,,,,,,,
681,hepar2,MW,3.90E-05,,,,,,,
681,hepar2,MF,2.90E-05,,,,,,,
681,hepar2,WMF,2.40E-05,,,,,,,
681,hepar2,PE,3.40E-05,,,,,,,
682,hepar2,MN,0.002492,,,,,,,
682,hepar2,MW,3.20E-05,,,,,,,
682,hepar2,MF,2.50E-05,,,,,,,
682,hepar2,WMF,3.00E-05,,,,,,,
682,hepar2,PE,3.70E-05,,,,,,,
683,hepar2,MN,0.002509,,,,,,,
683,hepar2,MW,3.00E-05,,,,,,,
683,hepar2,MF,3.30E-05,,,,,,,
683,hepar2,WMF,3.10E-05,,,,,,,
683,hepar2,PE,3.60E-05,,,,,,,
684,hepar2,MN,0.002359,,,,,,,
684,hepar2,MW,2.90E-05,,,,,,,
684,hepar2,MF,2.20E-05,,,,,,,
684,hepar2,WMF,2.10E-05,,,,,,,
684,hepar2,PE,6.90E-05,,,,,,,
685,hepar2,MN,0.002404,,,,,,,
685,hepar2,MW,3.90E-05,,,,,,,
685,hepar2,MF,3.00E-05,,,,,,,
685,hepar2,WMF,6.20E-05,,,,,,,
685,hepar2,PE,3.60E-05,,,,,,,
686,hepar2,MN,0.002169,,,,,,,
686,hepar2,MW,2.90E-05,,,,,,,
686,hepar2,MF,2.10E-05,,,,,,,
686,hepar2,WMF,2.20E-05,,,,,,,
686,hepar2,PE,3.80E-05,,,,,,,
687,hepar2,MN,0.002384,,,,,,,
687,hepar2,MW,2.40E-05,,,,,,,
687,hepar2,MF,3.00E-05,,,,,,,
687,hepar2,WMF,2.30E-05,,,,,,,
687,hepar2,PE,4.50E-05,,,,,,,
688,hepar2,MN,0.003063,,,,,,,
688,hepar2,MW,2.30E-05,,,,,,,
688,hepar2,MF,2.20E-05,,,,,,,
688,hepar2,WMF,3.70E-05,,,,,,,
688,hepar2,PE,3.50E-05,,,,,,,
689,hepar2,MN,0.002283,,,,,,,
689,hepar2,MW,2.30E-05,,,,,,,
689,hepar2,MF,3.00E-05,,,,,,,
689,hepar2,WMF,2.60E-05,,,,,,,
689,hepar2,PE,4.00E-05,,,,,,,
690,hepar2,MN,0.00239,,,,,,,
690,hepar2,MW,3.60E-05,,,,,,,
690,hepar2,MF,2.10E-05,,,,,,,
690,hepar2,WMF,3.40E-05,,,,,,,
690,hepar2,PE,3.90E-05,,,,,,,
691,hepar2,MN,0.003104,,,,,,,
691,hepar2,MW,4.70E-05,,,,,,,
691,hepar2,MF,5.10E-05,,,,,,,
691,hepar2,WMF,4.10E-05,,,,,,,
691,hepar2,PE,3.70E-05,,,,,,,
692,hepar2,MN,0.002376,,,,,,,
692,hepar2,MW,2.20E-05,,,,,,,
692,hepar2,MF,2.50E-05,,,,,,,
692,hepar2,WMF,3.20E-05,,,,,,,
692,hepar2,PE,3.90E-05,,,,,,,
693,hepar2,MN,0.002357,,,,,,,
693,hepar2,MW,3.30E-05,,,,,,,
693,hepar2,MF,4.20E-05,,,,,,,
693,hepar2,WMF,2.10E-05,,,,,,,
693,hepar2,PE,5.40E-05,,,,,,,
694,hepar2,MN,0.002423,,,,,,,
694,hepar2,MW,3.90E-05,,,,,,,
694,hepar2,MF,6.30E-05,,,,,,,
694,hepar2,WMF,4.50E-05,,,,,,,
694,hepar2,PE,4.50E-05,,,,,,,
695,hepar2,MN,0.002403,,,,,,,
695,hepar2,MW,2.90E-05,,,,,,,
695,hepar2,MF,4.10E-05,,,,,,,
695,hepar2,WMF,5.10E-05,,,,,,,
695,hepar2,PE,3.80E-05,,,,,,,
696,hepar2,MN,0.002514,,,,,,,
696,hepar2,MW,4.60E-05,,,,,,,
696,hepar2,MF,2.40E-05,,,,,,,
696,hepar2,WMF,2.20E-05,,,,,,,
696,hepar2,PE,4.40E-05,,,,,,,
697,hepar2,MN,0.002466,,,,,,,
697,hepar2,MW,3.70E-05,,,,,,,
697,hepar2,MF,3.80E-05,,,,,,,
697,hepar2,WMF,3.50E-05,,,,,,,
697,hepar2,PE,4.00E-05,,,,,,,
698,hepar2,MN,0.002454,,,,,,,
698,hepar2,MW,3.40E-05,,,,,,,
698,hepar2,MF,2.70E-05,,,,,,,
698,hepar2,WMF,2.00E-05,,,,,,,
698,hepar2,PE,3.90E-05,,,,,,,
699,hepar2,MN,0.002354,,,,,,,
699,hepar2,MW,4.50E-05,,,,,,,
699,hepar2,MF,3.90E-05,,,,,,,
699,hepar2,WMF,2.40E-05,,,,,,,
699,hepar2,PE,4.20E-05,,,,,,,
700,hepar2,MN,0.002348,,,,,,,
700,hepar2,MW,3.80E-05,,,,,,,
700,hepar2,MF,4.30E-05,,,,,,,
700,hepar2,WMF,3.80E-05,,,,,,,
700,hepar2,PE,4.90E-05,,,,,,,
701,hepar2,MN,0.002371,,,,,,,
701,hepar2,MW,3.30E-05,,,,,,,
701,hepar2,MF,4.90E-05,,,,,,,
701,hepar2,WMF,3.50E-05,,,,,,,
701,hepar2,PE,5.40E-05,,,,,,,
702,hepar2,MN,0.003605,,,,,,,
702,hepar2,MW,4.60E-05,,,,,,,
702,hepar2,MF,5.20E-05,,,,,,,
702,hepar2,WMF,3.90E-05,,,,,,,
