run,bn,heuristic,time
154,diabetes,MW,0.000176
154,diabetes,MF,0.000174
154,diabetes,WMF,0.000174
154,diabetes,PE,0.000171
155,diabetes,MN,1.42151
155,diabetes,MW,0.000168
155,diabetes,MF,0.000145
155,diabetes,WMF,0.000191
155,diabetes,PE,0.000178
156,diabetes,MN,1.10347
156,diabetes,MW,0.000184
156,diabetes,MF,0.000188
156,diabetes,WMF,0.000164
156,diabetes,PE,0.000179
157,diabetes,MN,0.844589
157,diabetes,MW,0.000192
157,diabetes,MF,0.000208
157,diabetes,WMF,0.000175
157,diabetes,PE,0.000214
158,diabetes,MN,0.99226
158,diabetes,MW,0.000183
158,diabetes,MF,0.000167
158,diabetes,WMF,0.000179
158,diabetes,PE,0.000142
159,diabetes,MN,1.06515
159,diabetes,MW,0.000163
159,diabetes,MF,0.000149
159,diabetes,WMF,0.000136
159,diabetes,PE,0.000159
160,diabetes,MN,0.75497
160,diabetes,MW,0.000188
160,diabetes,MF,0.000144
160,diabetes,WMF,0.000167
160,diabetes,PE,0.000194
161,diabetes,MN,1.96466
161,diabetes,MW,0.000274
161,diabetes,MF,0.000142
161,diabetes,WMF,0.000165
161,diabetes,PE,0.000142
162,diabetes,MN,0.490133
162,diabetes,MW,0.000177
162,diabetes,MF,0.000145
162,diabetes,WMF,0.000141
162,diabetes,PE,0.000168
163,diabetes,MN,0.641261
163,diabetes,MW,0.000191
163,diabetes,MF,0.000193
163,diabetes,WMF,0.000203
163,diabetes,PE,0.00017
164,diabetes,MN,0.76023
164,diabetes,MW,0.000163
164,diabetes,MF,0.000189
164,diabetes,WMF,0.000199
164,diabetes,PE,0.000173
165,diabetes,MN,1.17336
165,diabetes,MW,0.000197
165,diabetes,MF,0.000206
165,diabetes,WMF,0.000187
165,diabetes,PE,0.00017
166,diabetes,MN,3.95586
166,diabetes,MW,0.000173
166,diabetes,MF,0.000176
166,diabetes,WMF,0.000175
166,diabetes,PE,0.000174
167,diabetes,MN,0.553401
167,diabetes,MW,0.000203
167,diabetes,MF,0.000193
167,diabetes,WMF,0.000132
167,diabetes,PE,0.000149
168,diabetes,MN,1.35328
168,diabetes,MW,0.000176
168,diabetes,MF,0.000146
168,diabetes,WMF,0.000154
168,diabetes,PE,0.000169
169,diabetes,MN,0.614522
169,diabetes,MW,0.000169
169,diabetes,MF,0.00015
169,diabetes,WMF,0.000154
169,diabetes,PE,0.000206
170,diabetes,MN,0.453247
170,diabetes,MW,0.000182
170,diabetes,MF,0.000177
170,diabetes,WMF,0.000154
170,diabetes,PE,0.000177
171,diabetes,MN,1.62604
171,diabetes,MW,0.000179
171,diabetes,MF,0.000167
171,diabetes,WMF,0.000141
171,diabetes,PE,0.000154
172,diabetes,MN,2.73892
172,diabetes,MW,0.000167
172,diabetes,MF,0.000174
172,diabetes,WMF,0.000153
172,diabetes,PE,0.000171
173,diabetes,MN,1.17843
173,diabetes,MW,0.00018
173,diabetes,MF,0.000184
173,diabetes,WMF,0.000159
173,diabetes,PE,0.000135
174,diabetes,MN,0.445873
174,diabetes,MW,0.000143
174,diabetes,MF,0.000187
174,diabetes,WMF,0.000169
174,diabetes,PE,0.000266
175,diabetes,MN,1.56001
175,diabetes,MW,0.000149
175,diabetes,MF,0.000145
175,diabetes,WMF,0.000178
175,diabetes,PE,0.000151
176,diabetes,MN,1.41953
176,diabetes,MW,0.000175
176,diabetes,MF,0.000174
176,diabetes,WMF,0.000181
176,diabetes,PE,0.000192
177,diabetes,MN,0.687143
177,diabetes,MW,0.000177
177,diabetes,MF,0.000189
177,diabetes,WMF,0.000191
177,diabetes,PE,0.000206
178,diabetes,MN,0.842621
178,diabetes,MW,0.000189
178,diabetes,MF,0.000168
178,diabetes,WMF,0.000133
178,diabetes,PE,0.000222
179,diabetes,MN,1.46504
179,diabetes,MW,0.00015
179,diabetes,MF,0.000177
179,diabetes,WMF,0.000184
179,diabetes,PE,0.000204
180,diabetes,MN,0.644237
180,diabetes,MW,0.000197
180,diabetes,MF,0.000186
180,diabetes,WMF,0.000172
180,diabetes,PE,0.000179
181,diabetes,MN,1.0687
181,diabetes,MW,0.000137
181,diabetes,MF,0.000175
181,diabetes,WMF,0.000151
181,diabetes,PE,0.000202
182,diabetes,MN,0.38187
182,diabetes,MW,0.000176
182,diabetes,MF,0.000145
182,diabetes,WMF,0.000175
182,diabetes,PE,0.000197
183,diabetes,MN,0.792119
